operated_at,geohash,avg_lightlux,latitude,longitude,si,gungu,dong,weight
2024-06-07 21:00:00,wy7uzs8m,41.5,36.017,129.354,경상북도,포항시 북구,죽도동,0.002692416360584354
2024-06-13 01:00:00,wy7uzsxe,40.0,36.017,129.363,경상북도,포항시 남구,대도동,0.002592697236118267
2024-06-25 05:00:00,wy7uzusm,40.0,36.017,129.37,경상북도,포항시 남구,해도동,0.002592697236118267
2024-06-22 05:00:00,wy7uzkgu,41.0,36.018,129.347,경상북도,포항시 북구,득량동,0.0026591766524289915
2024-06-05 21:00:00,wy7uzky3,39.625,36.018,129.351,경상북도,포항시 북구,죽도동,0.002567767455001745
2024-06-28 21:00:00,wy7uzsuw,41.0,36.018,129.359,경상북도,포항시 남구,대도동,0.0026591766524289915
2024-06-11 21:00:00,wy7uzsv3,41.0,36.018,129.36,경상북도,포항시 남구,대도동,0.0026591766524289915
2024-06-17 23:00:00,wy7uzsvf,39.0,36.018,129.361,경상북도,포항시 남구,대도동,0.002526217819807542
2024-06-13 02:00:00,wy7uzuf7,39.5,36.018,129.367,경상북도,포항시 남구,대도동,0.0025594575279629045
2024-06-10 22:00:00,wy7uzufd,40.333333333333336,36.018,129.368,경상북도,포항시 남구,대도동,0.0026148570415551755
2024-06-11 23:00:00,wy7uzuge,41.5,36.018,129.369,경상북도,포항시 남구,해도동,0.002692416360584354
2024-06-23 22:00:00,wy7uzuu7,40.5,36.018,129.37,경상북도,포항시 남구,해도동,0.0026259369442736295
2024-06-30 02:00:00,wy7uzm00,39.5,36.019,129.342,경상북도,포항시 남구,대잠동,0.0025594575279629045
2024-06-20 04:00:00,wy7uzscp,41.0,36.019,129.355,경상북도,포항시 북구,죽도동,0.0026591766524289915
2024-06-19 20:00:00,wy7uzsup,41.0,36.019,129.359,경상북도,포항시 남구,대도동,0.0026591766524289915
2024-06-19 22:00:00,wy7uzucz,41.0,36.019,129.367,경상북도,포항시 남구,대도동,0.0026591766524289915
2024-06-14 03:00:00,wy7uzv5g,39.111111111111114,36.019,129.369,경상북도,포항시 남구,해도동,0.002533604421619845
2024-06-10 23:00:00,wy7uzvh5,39.0,36.019,129.37,경상북도,포항시 남구,해도동,0.002526217819807542
2024-06-25 05:00:00,wy7uzvju,40.75,36.019,129.372,경상북도,포항시 남구,해도동,0.0026425567983513103
2024-06-26 20:00:00,wy7uzvps,40.0,36.019,129.374,경상북도,포항시 남구,해도동,0.002592697236118267
2024-06-10 00:00:00,wy7uzt4p,41.0,36.02,129.356,경상북도,포항시 북구,죽도동,0.0026591766524289915
2024-06-22 05:00:00,wy7uzv7b,40.0,36.02,129.369,경상북도,포항시 남구,해도동,0.002592697236118267
2024-06-01 03:00:00,wy7uztrx,39.666666666666664,36.021,129.363,경상북도,포항시 남구,대도동,0.0025705374306813585
2024-06-19 22:00:00,wy7uzv2k,40.0,36.021,129.365,경상북도,포항시 남구,대도동,0.002592697236118267
2024-06-10 21:00:00,wy7uzv7w,41.75,36.021,129.369,경상북도,포항시 남구,해도동,0.0027090362146620353
2024-06-25 05:00:00,wy7uymtc,39.0,36.022,129.306,경상북도,포항시 남구,연일읍,0.002526217819807542
2024-06-02 01:00:00,wy7uyve9,40.0,36.022,129.325,경상북도,포항시 남구,지곡동,0.002592697236118267
2024-06-26 22:00:00,wy7uztdb,41.0,36.022,129.357,경상북도,포항시 북구,죽도동,0.0026591766524289915
2024-06-22 03:00:00,wy7uztx8,39.0,36.022,129.363,경상북도,포항시 남구,대도동,0.002526217819807542
2024-06-04 20:00:00,wy7uztxb,41.8,36.022,129.364,경상북도,포항시 남구,대도동,0.0027123601854775713
2024-06-15 01:00:00,wy7uzvej,40.0,36.022,129.368,경상북도,포항시 남구,대도동,0.002592697236118267
2024-06-25 05:00:00,wy7uymy7,40.0,36.023,129.307,경상북도,포항시 남구,연일읍,0.002592697236118267
2024-06-06 00:00:00,wy7uzmy8,41.0,36.023,129.351,경상북도,포항시 북구,득량동,0.0026591766524289915
2024-06-14 20:00:00,wy7uztc8,41.75,36.023,129.355,경상북도,포항시 북구,죽도동,0.0027090362146620353
2024-06-14 20:00:00,wy7uzter,41.5,36.023,129.358,경상북도,포항시 북구,죽도동,0.002692416360584354
2024-06-04 20:00:00,wy7uztv7,41.4,36.023,129.36,경상북도,포항시 북구,죽도동,0.0026857684189532816
2024-06-08 01:00:00,wy7uztve,39.0,36.023,129.361,경상북도,포항시 북구,죽도동,0.002526217819807542
2024-06-22 05:00:00,wy7uzvg5,41.0,36.023,129.368,경상북도,포항시 남구,해도동,0.0026591766524289915
2024-06-06 01:00:00,wy7uzver,41.0,36.023,129.369,경상북도,포항시 남구,대도동,0.0026591766524289915
2024-06-21 23:00:00,wy7uzvyd,41.6,36.023,129.373,경상북도,포항시 남구,해도동,0.002699064302215427
2024-06-18 22:00:00,wy7uzqh2,41.0,36.024,129.348,경상북도,포항시 북구,득량동,0.0026591766524289915
2024-06-01 04:00:00,wy7uzmuz,40.666666666666664,36.024,129.349,경상북도,포항시 북구,득량동,0.002637016846992083
2024-06-18 21:00:00,wy7uzwh8,41.5,36.024,129.359,경상북도,포항시 북구,죽도동,0.002692416360584354
2024-06-11 22:00:00,wy7uzvgj,41.25,36.024,129.368,경상북도,포항시 남구,해도동,0.002675796506506673
2024-06-22 03:00:00,wy7uzvgk,40.0,36.024,129.369,경상북도,포항시 남구,해도동,0.002592697236118267
2024-06-17 20:00:00,wy7uzyn9,41.0,36.024,129.373,경상북도,포항시 남구,해도동,0.0026591766524289915
2024-06-25 05:00:00,wy7uyqnv,41.0,36.025,129.308,경상북도,포항시 남구,연일읍,0.0026591766524289915
2024-06-26 20:00:00,wy7uznpj,40.0,36.025,129.341,경상북도,포항시 남구,대잠동,0.002592697236118267
2024-06-12 01:00:00,wy7uzqnm,41.0,36.025,129.351,경상북도,포항시 북구,득량동,0.0026591766524289915
2024-06-22 05:00:00,wy7uzwhu,40.0,36.025,129.36,경상북도,포항시 북구,죽도동,0.002592697236118267
2024-06-11 22:00:00,wy7uzy4u,41.0,36.025,129.368,경상북도,포항시 남구,대도동,0.0026591766524289915
2024-06-07 21:00:00,wy7uzyns,41.0,36.025,129.373,경상북도,포항시 남구,해도동,0.0026591766524289915
2024-06-01 21:00:00,wy7uznr3,39.0,36.026,129.341,경상북도,포항시 남구,대잠동,0.002526217819807542
2024-06-08 05:00:00,wy7uzq23,41.333333333333336,36.026,129.343,경상북도,포항시 남구,대잠동,0.0026813364578659
2024-06-07 23:00:00,wy7uzy6f,40.0,36.026,129.368,경상북도,포항시 남구,해도동,0.002592697236118267
2024-06-28 20:00:00,wy7uzqmx,41.25,36.027,129.35,경상북도,포항시 북구,득량동,0.002675796506506673
2024-06-20 00:00:00,wy7uzw8b,41.0,36.027,129.354,경상북도,포항시 북구,용흥동,0.0026591766524289915
2024-06-01 00:00:00,wy7uzw91,41.5,36.027,129.355,경상북도,포항시 북구,용흥동,0.002692416360584354
2024-06-22 05:00:00,wy7uzwqp,39.5,36.027,129.361,경상북도,포항시 북구,죽도동,0.0025594575279629045
2024-06-27 00:00:00,wy7uzww3,41.15384615384615,36.027,129.362,경상북도,포항시 북구,죽도동,0.002669404254938334
2024-06-22 05:00:00,wy7uzy6x,39.0,36.027,129.368,경상북도,포항시 남구,해도동,0.002526217819807542
2024-06-05 23:00:00,wy7uzyqn,41.67777777777778,36.027,129.372,경상북도,포항시 남구,해도동,0.0027042349234840386
2024-06-18 22:00:00,wy7uyyss,39.0,36.028,129.326,경상북도,포항시 남구,지곡동,0.002526217819807542
2024-06-10 00:00:00,wy7uyysu,41.5,36.028,129.327,경상북도,포항시 남구,지곡동,0.002692416360584354
2024-06-16 05:00:00,wy7uzqep,40.0,36.028,129.346,경상북도,포항시 북구,득량동,0.002592697236118267
2024-06-29 20:00:00,wy7uzw9h,39.0,36.028,129.355,경상북도,포항시 북구,용흥동,0.002526217819807542
2024-06-10 01:00:00,wy7uzwtr,41.0,36.028,129.36,경상북도,포항시 북구,죽도동,0.0026591766524289915
2024-06-04 21:00:00,wy7uzwwh,41.44718720821662,36.028,129.361,경상북도,포항시 북구,죽도동,0.002688905397012855
2024-06-24 20:00:00,wy7uzww7,39.25,36.028,129.362,경상북도,포항시 북구,죽도동,0.0025428376738852233
2024-06-25 20:00:00,wy7uzwx5,41.0,36.028,129.363,경상북도,포항시 북구,죽도동,0.0026591766524289915
2024-06-27 01:00:00,wy7uzy8m,41.5,36.028,129.365,경상북도,포항시 북구,죽도동,0.002692416360584354
2024-06-21 03:00:00,wy7uzy9w,40.0,36.028,129.366,경상북도,포항시 북구,죽도동,0.002592697236118267
2024-06-17 23:00:00,wy7uzydq,41.58333333333333,36.028,129.367,경상북도,포항시 북구,죽도동,0.002697956311943581
2024-06-10 23:00:00,wy7uzyf8,41.0,36.028,129.368,경상북도,포항시 북구,죽도동,0.0026591766524289915
2024-06-01 21:00:00,wy7uznyh,40.58333333333333,36.029,129.339,경상북도,포항시 남구,이동,0.002631476895632856
2024-06-26 21:00:00,wy7uznyk,39.666666666666664,36.029,129.34,경상북도,포항시 남구,이동,0.0025705374306813585
2024-06-19 02:00:00,wy7uzwgy,41.5,36.029,129.358,경상북도,포항시 북구,용흥동,0.002692416360584354
2024-06-26 23:00:00,wy7uzwuh,41.0,36.029,129.359,경상북도,포항시 북구,죽도동,0.0026591766524289915
2024-06-28 21:00:00,wy7uzwuc,41.0,36.029,129.36,경상북도,포항시 북구,죽도동,0.0026591766524289915
2024-06-25 00:00:00,wy7uzwz7,41.0,36.029,129.363,경상북도,포항시 북구,죽도동,0.0026591766524289915
2024-06-18 20:00:00,wy7uzyct,39.0,36.029,129.366,경상북도,포항시 북구,죽도동,0.002526217819807542
2024-06-09 00:00:00,wy7uzyg3,41.0,36.029,129.369,경상북도,포항시 북구,죽도동,0.0026591766524289915
2024-06-14 21:00:00,wy7uzyue,39.5,36.029,129.37,경상북도,포항시 남구,해도동,0.0025594575279629045
2024-06-09 02:00:00,wy7uzyuf,39.0,36.029,129.371,경상북도,포항시 남구,해도동,0.002526217819807542
2024-06-09 03:00:00,wy7uzyvs,41.285714285714285,36.029,129.372,경상북도,포항시 남구,해도동,0.002678170771374913
2024-06-25 05:00:00,wy7uyx07,39.0,36.03,129.31,경상북도,포항시 남구,연일읍,0.002526217819807542
2024-06-10 00:00:00,wy7uyycz,41.0,36.03,129.323,경상북도,포항시 남구,지곡동,0.0026591766524289915
2024-06-08 05:00:00,wy7uyz51,40.75,36.03,129.324,경상북도,포항시 남구,지곡동,0.0026425567983513103
2024-06-01 05:00:00,wy7uzp5f,40.0,36.03,129.336,경상북도,포항시 남구,이동,0.002592697236118267
2024-06-09 23:00:00,wy7uzx4f,41.0,36.03,129.357,경상북도,포항시 북구,용흥동,0.0026591766524289915
2024-06-22 05:00:00,wy7uzwgz,40.96103896103896,36.03,129.358,경상북도,포항시 북구,용흥동,0.0026565865453000025
2024-06-15 22:00:00,wy7uzxpk,39.0,36.03,129.363,경상북도,포항시 북구,죽도동,0.002526217819807542
2024-06-16 01:00:00,wy7uzxpf,39.5,36.03,129.364,경상북도,포항시 북구,죽도동,0.0025594575279629045
2024-06-19 21:00:00,wy7uzzj7,41.0,36.03,129.371,경상북도,포항시 남구,해도동,0.0026591766524289915
2024-06-10 20:00:00,wykhbp0c,39.91666666666667,36.03,129.376,경상북도,포항시 남구,송도동,0.0025871572847590402
2024-06-25 05:00:00,wy7uyx2c,40.0,36.031,129.31,경상북도,포항시 남구,연일읍,0.002592697236118267
2024-06-08 05:00:00,wy7uyz0w,41.416666666666664,36.031,129.321,경상북도,포항시 남구,지곡동,0.002686876409225127
2024-06-19 00:00:00,wy7uyzhv,41.0,36.031,129.327,경상북도,포항시 남구,지곡동,0.0026591766524289915
2024-06-26 21:00:00,wy7uzr1v,40.5,36.031,129.345,경상북도,포항시 북구,득량동,0.0026259369442736295
2024-06-13 00:00:00,wy7uzx6f,40.0,36.031,129.357,경상북도,포항시 북구,용흥동,0.002592697236118267
2024-06-09 01:00:00,wy7uzxhm,41.5,36.031,129.359,경상북도,포항시 북구,용흥동,0.002692416360584354
2024-06-14 00:00:00,wy7uzz39,39.0,36.031,129.366,경상북도,포항시 북구,죽도동,0.002526217819807542
2024-06-14 21:00:00,wy7uzzk1,40.75,36.031,129.37,경상북도,포항시 북구,죽도동,0.0026425567983513103
2024-06-26 21:00:00,wy7uzpmk,40.0,36.032,129.338,경상북도,포항시 북구,득량동,0.002592697236118267
2024-06-26 21:00:00,wy7uzr82,39.5,36.032,129.343,경상북도,포항시 북구,득량동,0.0025594575279629045
2024-06-13 04:00:00,wy7uzx75,41.5,36.032,129.357,경상북도,포항시 북구,용흥동,0.002692416360584354
2024-06-16 00:00:00,wy7uzx7q,41.0,36.032,129.358,경상북도,포항시 북구,용흥동,0.0026591766524289915
2024-06-03 23:00:00,wy7uzxs2,40.0,36.032,129.359,경상북도,포항시 북구,용흥동,0.002592697236118267
2024-06-21 20:00:00,wy7uzz90,41.0,36.032,129.366,경상북도,포항시 북구,죽도동,0.0026591766524289915
2024-06-11 22:00:00,wy7uzz7r,40.0,36.032,129.369,경상북도,포항시 북구,죽도동,0.002592697236118267
2024-06-05 20:00:00,wy7uzzk5,41.0,36.032,129.37,경상북도,포항시 북구,죽도동,0.0026591766524289915
2024-06-10 00:00:00,wy7uzr8c,39.666666666666664,36.033,129.343,경상북도,포항시 북구,득량동,0.0025705374306813585
2024-06-13 05:00:00,wy7uzxe4,41.0,36.033,129.357,경상북도,포항시 북구,용흥동,0.0026591766524289915
2024-06-13 05:00:00,wy7uzxe6,40.0,36.033,129.358,경상북도,포항시 북구,용흥동,0.002592697236118267
2024-06-06 03:00:00,wy7uzxth,41.0,36.033,129.36,경상북도,포항시 북구,대흥동,0.0026591766524289915
2024-06-13 00:00:00,wy7uzz95,40.5,36.033,129.366,경상북도,포항시 북구,죽도동,0.0026259369442736295
2024-06-10 22:00:00,wy7uzzdg,40.0,36.033,129.368,경상북도,포항시 북구,죽도동,0.002592697236118267
2024-06-26 20:00:00,wy7uzzev,40.16666666666667,36.033,129.369,경상북도,포항시 북구,죽도동,0.0026037771388367215
2024-06-25 20:00:00,wy7uzzsj,40.904761904761905,36.033,129.37,경상북도,포항시 북구,죽도동,0.002652845279447018
2024-06-21 03:00:00,wy7uzzsv,40.0,36.033,129.371,경상북도,포항시 북구,죽도동,0.002592697236118267
2024-06-20 05:00:00,wy7uzrb0,41.75,36.034,129.342,경상북도,포항시 북구,득량동,0.0027090362146620353
2024-06-13 05:00:00,wy7uzxer,39.5,36.034,129.358,경상북도,포항시 북구,용흥동,0.0025594575279629045
2024-06-25 02:00:00,wy7uzxv6,40.0,36.034,129.36,경상북도,포항시 북구,대흥동,0.002592697236118267
2024-06-01 21:00:00,wy7uzxzd,40.5,36.034,129.363,경상북도,포항시 북구,죽도동,0.0026259369442736295
2024-06-24 03:00:00,wy7uzzey,40.0,36.034,129.369,경상북도,포항시 북구,죽도동,0.002592697236118267
2024-06-10 21:00:00,wy7uzzsy,41.5,36.034,129.371,경상북도,포항시 북구,죽도동,0.002692416360584354
2024-06-10 20:00:00,wykhbpu3,41.0,36.034,129.381,경상북도,포항시 남구,송도동,0.0026591766524289915
2024-06-13 05:00:00,wy7uzxbu,40.666666666666664,36.035,129.354,경상북도,포항시 북구,용흥동,0.002637016846992083
2024-06-11 03:00:00,wy7vp8n1,39.611111111111114,36.035,129.361,경상북도,포항시 북구,남빈동,0.0025668441297752075
2024-06-05 23:00:00,wy7uzxyz,41.0,36.035,129.362,경상북도,포항시 북구,대흥동,0.0026591766524289915
2024-06-24 04:00:00,wy7vp8p3,39.0,36.035,129.363,경상북도,포항시 북구,남빈동,0.002526217819807542
2024-06-07 22:00:00,wy7uzzbv,41.0,36.035,129.365,경상북도,포항시 북구,죽도동,0.0026591766524289915
2024-06-04 04:00:00,wy7uzzcj,41.8111672278339,36.035,129.366,경상북도,포항시 북구,죽도동,0.002713102576265778
2024-06-04 22:00:00,wy7vpbh3,41.0,36.035,129.37,경상북도,포항시 북구,죽도동,0.0026591766524289915
2024-06-28 02:00:00,wy7vp8hw,41.0,36.036,129.359,경상북도,포항시 북구,대흥동,0.0026591766524289915
2024-06-21 21:00:00,wy7vp8n6,39.666666666666664,36.036,129.362,경상북도,포항시 북구,남빈동,0.0025705374306813585
2024-06-14 20:00:00,wy7vpb0w,41.5,36.036,129.365,경상북도,포항시 북구,남빈동,0.002692416360584354
2024-06-07 22:00:00,wy7vpb1r,41.75,36.036,129.366,경상북도,포항시 북구,남빈동,0.0027090362146620353
2024-06-05 21:00:00,wy7vpbh5,41.0,36.036,129.37,경상북도,포항시 북구,죽도동,0.0026591766524289915
2024-06-13 05:00:00,wy7vp2q4,39.5,36.037,129.35,경상북도,포항시 북구,용흥동,0.0025594575279629045
2024-06-25 20:00:00,wy7vp8k5,41.0,36.037,129.359,경상북도,포항시 북구,대흥동,0.0026591766524289915
2024-06-08 23:00:00,wy7vpb2u,41.25,36.037,129.365,경상북도,포항시 북구,남빈동,0.002675796506506673
2024-06-13 01:00:00,wy7vpb60,39.0,36.037,129.367,경상북도,포항시 북구,남빈동,0.002526217819807542
2024-06-21 20:00:00,wy7vpb75,41.5,36.037,129.368,경상북도,포항시 북구,남빈동,0.002692416360584354
2024-06-04 23:00:00,wy7vpbk5,39.0,36.037,129.37,경상북도,포항시 북구,남빈동,0.002526217819807542
2024-06-26 22:00:00,wy7vpb99,40.75,36.038,129.366,경상북도,포항시 북구,상원동,0.0026425567983513103
2024-06-26 22:00:00,wy7vpb9f,41.5,36.038,129.367,경상북도,포항시 북구,상원동,0.002692416360584354
2024-06-19 01:00:00,wy7vpbe6,40.333333333333336,36.038,129.369,경상북도,포항시 북구,동빈2가,0.0026148570415551755
2024-06-25 05:00:00,wy7vn8e7,41.0,36.039,129.314,경상북도,포항시 남구,연일읍,0.0026591766524289915
2024-06-13 05:00:00,wy7vp2ss,39.0,36.039,129.348,경상북도,포항시 북구,용흥동,0.002526217819807542
2024-06-09 01:00:00,wy7vp8u8,41.0,36.039,129.359,경상북도,포항시 북구,신흥동,0.0026591766524289915
2024-06-07 02:00:00,wy7vp8xk,41.5,36.039,129.363,경상북도,포항시 북구,대흥동,0.002692416360584354
2024-06-28 20:00:00,wy7vpb8e,41.5,36.039,129.365,경상북도,포항시 북구,대흥동,0.002692416360584354
2024-06-07 21:00:00,wy7vpb9x,41.75,36.039,129.366,경상북도,포항시 북구,상원동,0.0027090362146620353
2024-06-15 22:00:00,wy7vpbg2,40.92307692307692,36.039,129.369,경상북도,포항시 북구,덕산동,0.0026540628511743203
2024-06-01 05:00:00,wy7vnbfw,40.0,36.04,129.324,경상북도,포항시 남구,이동,0.002592697236118267
2024-06-01 05:00:00,wy7vnbgq,41.0,36.04,129.325,경상북도,포항시 남구,이동,0.0026591766524289915
2024-06-04 20:00:00,wy7vp2ge,41.0,36.04,129.347,경상북도,포항시 북구,용흥동,0.0026591766524289915
2024-06-13 00:00:00,wy7vp8u9,39.0,36.04,129.359,경상북도,포항시 북구,신흥동,0.002526217819807542
2024-06-08 00:00:00,wy7vpbbu,41.75193798449613,36.04,129.365,경상북도,포항시 북구,상원동,0.0027091650507401572
2024-06-02 20:00:00,wy7vpbcv,41.0,36.04,129.367,경상북도,포항시 북구,상원동,0.0026591766524289915
2024-06-19 22:00:00,wy7vpbg3,40.5,36.04,129.369,경상북도,포항시 북구,덕산동,0.0026259369442736295
2024-06-26 22:00:00,wy7vpby5,40.0,36.04,129.372,경상북도,포항시 남구,송도동,0.002592697236118267
2024-06-01 20:00:00,wykj00cg,41.333333333333336,36.04,129.378,경상북도,포항시 남구,송도동,0.0026813364578659
2024-06-01 05:00:00,wy7vn9pd,40.0,36.041,129.32,경상북도,포항시 북구,흥해읍,0.002592697236118267
2024-06-01 00:00:00,wy7vp3n6,41.0,36.041,129.351,경상북도,포항시 북구,용흥동,0.0026591766524289915
2024-06-09 01:00:00,wy7vpc01,40.0,36.041,129.364,경상북도,포항시 북구,덕산동,0.002592697236118267
2024-06-27 20:00:00,wy7vpc18,40.0,36.041,129.366,경상북도,포항시 북구,덕산동,0.002592697236118267
2024-06-21 22:00:00,wy7vpc1b,41.5,36.041,129.367,경상북도,포항시 북구,덕산동,0.002692416360584354
